lambda,resolution,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.2,0.3,0,0.5432279265904489,0.474,0.338,0,4,Hsd17b12
0.2,0.3,0,0.6819734417824448,0.928,0.794,0,4,Sdhb
0.2,0.3,0,0.36726911330539047,0.882,0.749,0,4,Fdft1
0.2,0.3,0,0.8799475642806178,0.945,0.817,0,4,Acly
0.2,0.3,0,0.5506830431212264,0.898,0.77,0,4,Ptges3
0.2,0.3,0,0.6656805666350791,0.984,0.857,0,4,Hk1
0.2,0.3,0,0.34943292902940826,0.694,0.567,0,4,Rxrb
0.2,0.3,0,0.4059556257834389,0.914,0.789,0,4,Man2a2
0.2,0.3,0,2.382727983864866,0.165,0.04,0,4,Sncg
0.2,0.3,0,0.9348724243623818,0.977,0.854,0,4,Ogdh
0.2,0.3,0,0.8580435988304378,0.273,0.153,0,4,Polr1a
0.2,0.3,0,0.4680833047147194,0.446,0.328,0,4,Coasy
0.2,0.3,0,0.4085205784712464,0.745,0.627,0,4,Me1
0.2,0.3,0,0.6144186668299003,0.915,0.799,0,4,Dlst
0.2,0.3,0,0.8514274278061724,0.234,0.12,0,4,Reln
0.2,0.3,0,0.7409799740531061,0.962,0.849,0,4,Rpn1
0.2,0.3,0,0.7764978137902929,1,0.887,0,4,Snap25
0.2,0.3,0,1.433997491239317,0.164,0.053,0,4,Rspo1
0.2,0.3,0,0.33548080473566827,0.641,0.53,0,4,Fut8
0.2,0.3,0,1.753472808032836,0.158,0.049,0,4,Syt6
0.2,0.3,0,1.075963529609676,0.205,0.098,0,4,Dgat1
0.2,0.3,0,0.37309232992460717,0.92,0.817,0,4,Fabp5
0.2,0.3,0,0.29425659351427286,0.792,0.696,0,4,Akt1
0.2,0.3,0,0.3136006597197716,0.817,0.733,0,4,Hif1a
0.2,0.3,0,0.5356892651186254,0.959,0.878,0,4,Ids
0.2,0.3,0,1.6399816535705911,0.118,0.04,0,4,Adamts2
0.2,0.3,0,2.185438409714309,0.126,0.049,0,4,Pvalb
0.2,0.3,0,0.8031816885381735,0.165,0.089,0,4,G6pd2
0.2,0.3,0,0.4969450706637346,0.153,0.079,0,4,Otof
0.2,0.3,0,0.48368931513902047,0.973,0.905,0,4,Tkt
0.2,0.3,0,0.4266556350801334,0.975,0.908,0,4,Oxct1
0.2,0.3,0,0.44609624846983587,0.954,0.892,0,4,Ppt1
0.2,0.3,0,1.0561087754939331,0.999,0.945,0,4,Pgam1
0.2,0.3,0,0.46209273914312954,0.986,0.938,0,4,Cs
0.2,0.3,0,1.128028938292751,0.999,0.955,0,4,Mdh1
0.2,0.3,0,0.9672692420693596,0.998,0.965,0,4,Uqcrc1
0.2,0.3,0,1.0129652982430168,0.998,0.97,0,4,Ldhb
0.2,0.3,0,1.0768681627472776,1,0.981,0,4,Sdha
0.2,0.3,0,0.8024431869016113,1,0.994,0,4,Pkm
0.2,0.3,0,0.6558342924032443,1,0.999,0,4,Gapdh
0.2,0.3,0,0.5113146507323529,1,1,0,4,Psap
0.2,0.3,1.296758378999564e-299,0.3769450236741272,0.469,0.356,6.146634716457934e-297,4,Acer3
0.2,0.3,9.947513282720118e-293,0.3490624354581625,0.434,0.319,4.715121296009336e-290,4,Aldh9a1
0.2,0.3,6.444852478707977e-282,0.2763890970780811,0.104,0.051,3.054860074907581e-279,4,Serpinf1
0.2,0.3,1.6914049816859374e-275,0.303645437163233,0.557,0.442,8.017259613191344e-273,4,Cstb
0.2,0.3,8.834344172701931e-271,0.4544200181933471,0.347,0.25,4.1874791378607156e-268,4,C1galt1c1
0.2,0.3,1.5522940410097216e-270,0.5183507944777099,0.352,0.258,7.35787375438608e-268,4,Abca7
0.2,0.3,1.600578752119771e-262,0.7117242246682367,0.182,0.112,7.586743285047716e-260,4,Ppat
0.2,0.3,3.07915944544094e-240,0.5096678547512021,0.274,0.191,1.4595215771390053e-237,4,Pla2g12a
0.2,0.3,9.05760132460849e-231,0.3597710733121542,0.382,0.286,4.2933030278644245e-228,4,Pycr2
0.2,0.3,1.2608264612513156e-222,0.40125248217545595,0.366,0.276,5.976317426331236e-220,4,Sphk2
0.2,0.3,1.3386277836557864e-214,0.449793064205678,0.306,0.223,6.345095694528427e-212,4,Alg5
0.2,0.3,2.070943075565999e-214,0.29840156863226197,0.469,0.369,9.816270178182834e-212,4,Pomgnt1
0.2,0.3,2.4087082221712477e-208,0.3046722815464249,0.392,0.298,1.1417276973091714e-205,4,Ophn1
0.2,0.3,3.910002396303743e-201,0.5134616825106924,0.203,0.136,1.853341135847974e-198,4,Hilpda
0.2,0.3,1.7743462454933516e-198,0.6282059730929195,0.166,0.107,8.410401203638486e-196,4,Dad1
0.2,0.3,1.0940565637665693e-168,0.4494962933302875,0.245,0.178,5.1858281122535385e-166,4,Hibadh
0.2,0.3,6.5928734078092234e-139,0.32016121536870257,0.332,0.261,3.1250219953015718e-136,4,Nt5c
0.2,0.3,1.7681094168238425e-112,0.26380043052992863,0.237,0.179,8.380838635745013e-110,4,Bcl2
0.2,0.3,2.791240917370454e-107,0.5300031892515391,0.115,0.078,1.3230481948335952e-104,4,Ndnf
0.2,0.3,2.007780116092282e-106,0.28976424214552843,0.336,0.274,9.516877750277417e-104,4,Cox14
0.2,0.3,3.1186399699386346e-96,0.4325074554693331,0.121,0.083,1.4782353457509128e-93,4,Vldlr
0.2,0.3,3.608305602509944e-85,0.5008511463047416,0.109,0.076,1.7103368555897135e-82,4,Khk
0.2,0.3,1.663707427506916e-75,0.34000133616387807,0.179,0.139,7.885973206382782e-73,4,Cox10
0.2,0.3,1.191928053423433e-59,0.2833517802740808,0.216,0.177,5.649738973227073e-57,4,St6galnac4
0.2,0.3,0,7.263854700926411,0.997,0.064,0,5,Cldn5
0.2,0.3,0,6.140477075153563,0.994,0.113,0,5,Flt1
0.2,0.3,0,5.0469533173986125,0.865,0.079,0,5,Ocln
0.2,0.3,0,5.871822479602146,0.766,0.039,0,5,Clec2d
0.2,0.3,0,6.0290716755883835,0.718,0.033,0,5,Klf4
0.2,0.3,0,3.3848449744698277,0.842,0.16,0,5,Ifitm3
0.2,0.3,0,6.159345920475239,0.683,0.022,0,5,Emcn
0.2,0.3,0,2.3936785942886725,0.911,0.251,0,5,Vim
0.2,0.3,0,3.2082782468874576,0.84,0.216,0,5,St3gal6
0.2,0.3,0,5.94880812974754,0.645,0.037,0,5,Cxcl12
0.2,0.3,0,4.709530807688653,0.992,0.386,0,5,Slc2a1
0.2,0.3,0,3.743918108118142,0.706,0.133,0,5,Fxyd5
0.2,0.3,0,4.385382092670916,0.973,0.408,0,5,Sgms1
0.2,0.3,0,2.187286097403062,0.892,0.364,0,5,Timp3
0.2,0.3,0,2.985996134071374,0.643,0.119,0,5,Ifitm2
0.2,0.3,0,4.406429610103522,0.571,0.052,0,5,Fas
0.2,0.3,0,3.575217756688105,0.596,0.11,0,5,Nfkbia
0.2,0.3,0,3.55351815903353,0.555,0.073,0,5,Hspg2
0.2,0.3,0,0.3080912334385193,0.785,0.321,0,5,Pllp
0.2,0.3,0,3.279082557501764,0.436,0.054,0,5,Ndnf
0.2,0.3,0,1.8935166034274866,0.62,0.243,0,5,St6galnac3
0.2,0.3,0,1.571594336982344,0.593,0.235,0,5,Rapgef3
0.2,0.3,0,0.9096645107120893,0.784,0.437,0,5,Gstm1
0.2,0.3,0,1.4796393174875506,0.896,0.577,0,5,Aldh2
0.2,0.3,0,1.6291726836147886,0.481,0.175,0,5,Stard8
0.2,0.3,0,2.0260286350030854,0.72,0.417,0,5,Klf6
0.2,0.3,0,1.1588978062083226,0.63,0.335,0,5,Lgals3bp
0.2,0.3,0,2.0966856759075343,0.413,0.15,0,5,Pnpla2
0.2,0.3,0,3.5074010354082685,0.307,0.048,0,5,Ifit1
0.2,0.3,0,1.0115837352551342,0.59,0.336,0,5,Plcb4
0.2,0.3,0,1.339881285986609,0.527,0.275,0,5,Acadl
0.2,0.3,0,1.2782386117193043,0.428,0.223,0,5,Vcam1
0.2,0.3,0,1.4117605973745253,0.454,0.256,0,5,Lipa
0.2,0.3,0,1.7573461319064836,0.302,0.109,0,5,Hmgb2
0.2,0.3,0,1.714674487066024,0.307,0.125,0,5,Pla2g4a
0.2,0.3,0,1.4288258331649373,0.399,0.219,0,5,Sptlc2
0.2,0.3,0,1.6386876230326328,0.282,0.103,0,5,B4galt1
0.2,0.3,0,2.0600587002424926,0.226,0.056,0,5,Mgp
0.2,0.3,0,1.1433343653156287,0.397,0.23,0,5,Myo1e
0.2,0.3,0,1.2213072748259912,0.82,0.664,0,5,Gpx1
0.2,0.3,0,1.4853223435275948,0.247,0.093,0,5,Pnp
0.2,0.3,0,1.2206113763142437,0.302,0.151,0,5,Ppard
0.2,0.3,0,1.240901657163326,0.91,0.765,0,5,Extl3
0.2,0.3,0,1.80252600070837,0.218,0.076,0,5,Plin2
0.2,0.3,0,1.9823252025013538,0.991,0.854,0,5,Tjp1
0.2,0.3,0,0.8761083191624275,0.625,0.492,0,5,Abhd17a
0.2,0.3,0,0.6608974556201057,0.675,0.544,0,5,Acta2
0.2,0.3,0,0.5113690964751454,0.501,0.381,0,5,Chst11
0.2,0.3,0,1.5302021286900889,0.23,0.114,0,5,Jun
0.2,0.3,0,0.9868046199164726,0.914,0.799,0,5,Adam10
0.2,0.3,0,0.9225913466524736,0.241,0.13,0,5,Tshz2
0.2,0.3,0,0.6434711868568002,0.429,0.32,0,5,Aldh9a1
0.2,0.3,0,0.8287069999774048,0.997,0.891,0,5,Glul
0.2,0.3,0,1.2618718205065216,0.245,0.146,0,5,Ifit2
0.2,0.3,0,0.8144524957881236,0.792,0.697,0,5,Akt1
0.2,0.3,0,0.8699379101623214,0.621,0.533,0,5,Fut8
0.2,0.3,0,2.0575146767606873,0.135,0.054,0,5,Icam1
0.2,0.3,0,0.31166180614043637,0.953,0.872,0,5,Glud1
0.2,0.3,0,0.613508967047617,0.611,0.533,0,5,Nr1h2
0.2,0.3,0,0.39790347299846496,0.966,0.909,0,5,Ftl1
0.2,0.3,0,0.6102388220857733,0.944,0.902,0,5,Uba52
0.2,0.3,0,0.2956724997419895,0.985,0.944,0,5,Prdx1
0.2,0.3,0,0.7507401536943288,1,0.992,0,5,Tmsb4x
0.2,0.3,1.1440047183339896e-285,0.342690682862341,0.769,0.727,5.42258236490311e-283,5,Gclm
0.2,0.3,1.0245280530373096e-250,0.3991022960813233,0.452,0.348,4.856262971396847e-248,5,Cat
0.2,0.3,3.4575847550012996e-212,0.3208935465077684,0.642,0.588,1.638895173870616e-209,5,Rhob
0.2,0.3,3.33879916340446e-183,0.760744841148552,0.127,0.075,1.582590803453714e-180,5,Khk
0.2,0.3,1.090987940899757e-179,0.4774630215636043,0.332,0.257,5.171282839864849e-177,5,Elovl1
0.2,0.3,2.072454052857632e-163,0.8259954736793866,0.144,0.092,9.823432210545176e-161,5,Plcg2
0.2,0.3,2.4425319922334367e-161,0.6365197991498444,0.323,0.261,1.157760164318649e-158,5,Abca7
0.2,0.3,1.809535707975302e-154,0.534563779554679,0.354,0.29,8.577199255802932e-152,5,St3gal2
0.2,0.3,1.752292280450125e-151,0.6100135905684985,0.113,0.068,8.305865409333592e-149,5,Plin3
0.2,0.3,1.9993517595212572e-143,0.5391623888107557,0.2,0.141,9.476927340130759e-141,5,Mapkapk2
0.2,0.3,8.074387757752018e-119,0.5386903651533645,0.254,0.199,3.8272597971744565e-116,5,Pgm2
0.2,0.3,1.432295415353083e-99,0.3721697933341088,0.37,0.316,6.789080268773614e-97,5,Adh5
0.2,0.3,2.437949528009201e-84,0.3624482332001069,0.476,0.449,1.1555880762763613e-81,5,Cstb
0.2,0.3,6.2762344700575425e-77,0.2972798796788827,0.145,0.106,2.974935138807275e-74,5,Maob
0.2,0.3,7.078304158926631e-31,0.3589074931536054,0.155,0.131,3.355116171331223e-28,5,Ebp
0.2,0.3,2.588053756672745e-25,0.36623572304419527,0.2,0.178,1.2267374806628813e-22,5,St6galnac4
0.2,0.3,7.250873904505466e-13,0.410711030679225,0.153,0.14,3.436914230735591e-10,5,Hilpda
0.2,0.3,1.939329459910822e-6,0.3359210472274148,0.102,0.094,9.192421639977297e-4,5,G6pd2
0.2,0.3,0,5.152874286692409,0.988,0.15,0,6,Cx3cr1
0.2,0.3,0,4.829816739518209,0.983,0.165,0,6,Trem2
0.2,0.3,0,4.668249479043882,0.989,0.174,0,6,C1qc
0.2,0.3,0,4.707699844354167,0.99,0.176,0,6,C1qa
0.2,0.3,0,5.2076773991627725,0.88,0.071,0,6,Gpr34
0.2,0.3,0,5.09098443665774,0.925,0.117,0,6,P2ry12
0.2,0.3,0,4.798754170196032,0.881,0.096,0,6,Bcl2a1b
0.2,0.3,0,4.136744763502748,0.936,0.16,0,6,Cd68
0.2,0.3,0,4.7570617591309805,0.857,0.087,0,6,Ly86
0.2,0.3,0,4.83352491002684,0.991,0.223,0,6,Hexb
0.2,0.3,0,3.530238704564651,0.902,0.175,0,6,Lyz2
0.2,0.3,0,4.29040356547547,0.813,0.105,0,6,Aif1
0.2,0.3,0,4.170427271389574,0.93,0.224,0,6,Tgfbr1
0.2,0.3,0,4.548781278092255,0.775,0.075,0,6,C1qb
0.2,0.3,0,4.217855007320116,0.843,0.152,0,6,Ptgs1
0.2,0.3,0,4.7841172477647405,0.721,0.053,0,6,Cd14
0.2,0.3,0,5.231832811390663,0.714,0.054,0,6,Tmem119
0.2,0.3,0,4.041070836230762,0.767,0.117,0,6,Lpcat2
0.2,0.3,0,3.3133199206910713,0.765,0.152,0,6,Mertk
0.2,0.3,0,3.77028543035885,0.736,0.137,0,6,Cst7
0.2,0.3,0,2.97019960811822,0.859,0.281,0,6,Gusb
0.2,0.3,0,4.488430584558268,0.608,0.052,0,6,Hk2
0.2,0.3,0,5.104692606361086,0.587,0.034,0,6,Selplg
0.2,0.3,0,5.162675151443098,0.58,0.033,0,6,Siglech
0.2,0.3,0,2.2197246303793343,0.867,0.322,0,6,Lgals3bp
0.2,0.3,0,2.9960871283053923,0.716,0.193,0,6,Pla2g15
0.2,0.3,0,3.9152862068916736,0.583,0.064,0,6,Plcg2
0.2,0.3,0,3.550478228410752,0.56,0.072,0,6,Tlr4
0.2,0.3,0,2.477045199050966,0.623,0.151,0,6,Maf
0.2,0.3,0,1.7339352950225209,0.699,0.231,0,6,St3gal6
0.2,0.3,0,3.8191364050974377,0.458,0.043,0,6,Ltc4s
0.2,0.3,0,1.6605252110541233,0.65,0.257,0,6,Whrn
0.2,0.3,0,2.8757951778606423,0.48,0.092,0,6,B4galt1
0.2,0.3,0,4.863856669763331,0.419,0.034,0,6,Ccl3
0.2,0.3,0,1.9607507431256452,0.945,0.568,0,6,Sat1
0.2,0.3,0,1.9670966161567223,0.584,0.213,0,6,Elmo1
0.2,0.3,0,1.7382197372716899,0.827,0.484,0,6,Pfkfb3
0.2,0.3,0,3.2013342822350133,0.997,0.66,0,6,Grn
0.2,0.3,0,1.1858043660143998,0.788,0.461,0,6,Abca1
0.2,0.3,0,1.4440669869098317,0.667,0.345,0,6,Acer3
0.2,0.3,0,1.6999786418927638,0.925,0.613,0,6,Sgpl1
0.2,0.3,0,1.966312154373308,0.474,0.164,0,6,Lpl
0.2,0.3,0,1.236282054196824,0.724,0.432,0,6,Cerk
0.2,0.3,0,2.1323028433241085,0.973,0.683,0,6,Ctsl
0.2,0.3,0,2.4591568342737733,0.383,0.096,0,6,Ppcdc
0.2,0.3,0,2.558038503926219,0.993,0.722,0,6,Hexa
0.2,0.3,0,3.1377948010676775,0.337,0.069,0,6,Cd74
0.2,0.3,0,3.8046046786360663,0.301,0.039,0,6,Itgax
0.2,0.3,0,5.043353479383689,0.275,0.014,0,6,Il1a
0.2,0.3,0,1.1602404256703562,0.509,0.254,0,6,Lipa
0.2,0.3,0,0.8283141526339459,0.724,0.488,0,6,Pgd
0.2,0.3,0,1.38624534497709,0.523,0.291,0,6,Ophn1
0.2,0.3,0,0.6322069431421131,0.862,0.633,0,6,Bhlhe41
0.2,0.3,0,1.6855154616730919,0.354,0.131,0,6,Mapkapk2
0.2,0.3,0,4.468499412097614,0.233,0.013,0,6,Hk3
0.2,0.3,0,4.765295467520471,0.229,0.011,0,6,Nlrp3
0.2,0.3,0,1.2970493747406828,0.809,0.592,0,6,Numb
0.2,0.3,0,2.67559559713352,0.261,0.046,0,6,Icam1
0.2,0.3,0,0.7773883009638429,0.818,0.605,0,6,Arsb
0.2,0.3,0,0.976177118889128,0.668,0.456,0,6,Dgkd
0.2,0.3,0,1.0222409326032587,0.903,0.704,0,6,Asah1
0.2,0.3,0,1.3658449918207998,0.319,0.126,0,6,Pla2g4a
0.2,0.3,0,0.6542701064070987,0.416,0.23,0,6,Myo1e
0.2,0.3,0,0.6613737351870067,0.481,0.298,0,6,Naga
0.2,0.3,0,0.8118721517218659,0.818,0.635,0,6,Cndp2
0.2,0.3,0,0.9193211639741172,0.58,0.398,0,6,Csf1
0.2,0.3,0,1.9782668460468318,0.994,0.812,0,6,Gns
0.2,0.3,0,3.5153092341307235,0.196,0.025,0,6,Pdcd1
0.2,0.3,0,1.223886739647485,0.34,0.169,0,6,St6galnac4
0.2,0.3,0,0.3904734647257505,0.826,0.665,0,6,Gpx1
0.2,0.3,0,1.655338870366744,0.988,0.836,0,6,Ctsb
0.2,0.3,0,0.3909539745152873,0.774,0.628,0,6,P4ha1
0.2,0.3,0,0.5626330022358652,0.567,0.43,0,6,Klf6
0.2,0.3,0,1.5301054387638715,0.204,0.077,0,6,Hmox1
0.2,0.3,0,0.2892721718259814,0.977,0.856,0,6,Lrp1
0.2,0.3,0,3.370306194529252,1,0.894,0,6,Ctsd
0.2,0.3,0,0.8977301691568007,0.248,0.144,0,6,Chsy1
0.2,0.3,0,2.678280154124599,1,0.899,0,6,Cst3
0.2,0.3,0,1.1715920500596986,0.997,0.907,0,6,Ftl1
0.2,0.3,0,0.762734478827094,0.206,0.117,0,6,Hmgb2
0.2,0.3,0,0.9115639673421465,0.185,0.098,0,6,Pnp
0.2,0.3,0,0.3335950180284557,0.966,0.892,0,6,Ppt1
0.2,0.3,0,0.3248130698366558,0.991,0.919,0,6,Cd81
0.2,0.3,0,0.32773898198950713,0.966,0.901,0,6,Uba52
0.2,0.3,0,0.7929028300059775,1,0.992,0,6,Tmsb4x
0.2,0.3,1.0514736354125005e-301,0.3430094164507745,0.671,0.587,4.983985031855252e-299,6,Rhob
0.2,0.3,2.594588016289795e-155,0.46634549823694416,0.228,0.157,1.2298347197213628e-152,6,Ppard
0.2,0.3,2.2865516236257685e-154,0.34964513426229793,0.141,0.087,1.0838254695986142e-151,6,Tgfbi
0.2,0.3,4.286951878413963e-118,0.7129749066160941,0.11,0.068,2.0320151903682184e-115,6,Spp1
0.2,0.3,4.656750656465697e-89,0.4544082715724205,0.188,0.142,2.2072998111647403e-86,6,Nfkbia
0.2,0.3,1.4346278763800868e-67,0.5237471468402459,0.118,0.084,6.800136134041611e-65,6,Plin2
0.2,0.3,1.3228619257042603e-63,0.25212329888861573,0.279,0.228,6.270365527838193e-61,6,Sptlc2
0.2,0.3,5.240385493484591e-59,0.4934890917717465,0.108,0.077,2.483942723911696e-56,6,Khk
0.2,0.3,1.2769807945947498e-25,0.4431365712158213,0.143,0.121,6.052888966379114e-23,6,Jun
0.2,0.3,0,4.347192298784028,0.926,0.106,0,7,Gad1
0.2,0.3,0,6.129290899249485,0.608,0.024,0,7,Lhx6
0.2,0.3,0,2.984906127335453,0.993,0.482,0,7,Slc32a1
0.2,0.3,0,3.5391011415970084,0.787,0.29,0,7,Cnr1
0.2,0.3,0,0.8424001704700723,0.915,0.424,0,7,Grin2b
0.2,0.3,0,2.245988607566965,0.641,0.161,0,7,Maf
0.2,0.3,0,1.488211395465605,0.924,0.522,0,7,Gaa
0.2,0.3,0,2.3476132871800353,0.53,0.129,0,7,Tox2
0.2,0.3,0,4.307343767474633,0.498,0.114,0,7,Reln
0.2,0.3,0,1.0583595347715589,0.91,0.565,0,7,Opcml
0.2,0.3,0,0.8108897861135964,0.763,0.422,0,7,Tubb2b
0.2,0.3,0,0.7281579093158527,0.736,0.406,0,7,Grin2a
0.2,0.3,0,6.453689231301016,0.343,0.024,0,7,Sst
0.2,0.3,0,0.8606979245330172,0.846,0.548,0,7,Gmps
0.2,0.3,0,0.9184513956404259,0.857,0.561,0,7,Ctps2
0.2,0.3,0,0.49474913662863446,0.789,0.495,0,7,Pfkp
0.2,0.3,0,0.3213016670304358,0.865,0.58,0,7,Acsl6
0.2,0.3,0,1.266670343626291,0.988,0.705,0,7,Got1
0.2,0.3,0,1.9792885352795184,0.57,0.289,0,7,Calb1
0.2,0.3,0,1.0005168849460238,0.72,0.439,0,7,Cerk
0.2,0.3,0,0.9034995108959729,0.727,0.453,0,7,Acss2
0.2,0.3,0,0.3748901860908364,0.856,0.584,0,7,Scg3
0.2,0.3,0,0.7947738043494347,0.73,0.458,0,7,Dgkd
0.2,0.3,0,1.4225234701661833,0.416,0.151,0,7,Dcx
0.2,0.3,0,0.5532622953494434,0.913,0.653,0,7,Acsl4
0.2,0.3,0,0.6835643101029871,0.963,0.708,0,7,Pfkm
0.2,0.3,0,0.8007301140754155,0.904,0.651,0,7,Pdhb
0.2,0.3,0,0.4162772381903411,0.438,0.185,0,7,Ptgs1
0.2,0.3,0,0.3997497259537659,0.753,0.504,0,7,Pgm1
0.2,0.3,0,0.9391687410329645,0.441,0.193,0,7,Cux2
0.2,0.3,0,0.7154195965250928,0.638,0.393,0,7,Neu1
0.2,0.3,0,0.6447180522826375,0.698,0.455,0,7,Gpat4
0.2,0.3,0,0.5523005206553772,0.864,0.625,0,7,Adss
0.2,0.3,0,0.6374013880816416,0.71,0.475,0,7,Ogdhl
0.2,0.3,0,0.4882734699374285,0.84,0.609,0,7,Chka
0.2,0.3,0,1.3791952911173742,0.396,0.17,0,7,Htr2c
0.2,0.3,0,0.568967777978469,0.946,0.722,0,7,Lpgat1
0.2,0.3,0,0.530560453410988,0.612,0.389,0,7,Bace1
0.2,0.3,0,0.8574303254768076,0.949,0.732,0,7,B3gat3
0.2,0.3,0,0.9736220452551775,0.489,0.273,0,7,Whrn
0.2,0.3,0,0.5052838255204303,0.745,0.53,0,7,Fut8
0.2,0.3,0,0.6464523824381545,0.919,0.713,0,7,Ndufv2
0.2,0.3,0,0.7094833828105902,0.948,0.744,0,7,Auh
0.2,0.3,0,0.763786864788681,0.963,0.759,0,7,Etnk1
0.2,0.3,0,0.5366125764273684,0.634,0.431,0,7,Pmm1
0.2,0.3,0,0.6417643621488189,0.572,0.369,0,7,G6pc3
0.2,0.3,0,0.5869825663992871,0.922,0.724,0,7,Dld
0.2,0.3,0,0.3958366417849315,0.865,0.67,0,7,Dpm1
0.2,0.3,0,0.7651791213674821,0.951,0.757,0,7,Acat1
0.2,0.3,0,0.4700200958591056,0.594,0.403,0,7,Hs2st1
0.2,0.3,0,0.41095742216837283,0.689,0.499,0,7,Lta4h
0.2,0.3,0,0.6810916278168029,0.53,0.341,0,7,Hsd17b12
0.2,0.3,0,0.7195179728960988,0.945,0.756,0,7,Dlat
0.2,0.3,0,0.44117994401778327,0.723,0.537,0,7,Sdhc
0.2,0.3,0,0.5715945445286986,0.961,0.779,0,7,Tecr
0.2,0.3,0,0.7825035824489731,0.962,0.781,0,7,Ndufs1
0.2,0.3,0,0.8539272150680919,0.984,0.807,0,7,Mdh2
0.2,0.3,0,0.38923606063579363,0.895,0.719,0,7,Smpd1
0.2,0.3,0,1.048971998318561,0.964,0.792,0,7,Man2a2
0.2,0.3,0,0.7708822746415274,0.974,0.803,0,7,Pdha1
0.2,0.3,0,0.3976677897521405,0.891,0.723,0,7,Gclm
0.2,0.3,0,0.716568906768817,0.43,0.262,0,7,Cbr1
0.2,0.3,0,2.6953771839105682,0.214,0.048,0,7,Pvalb
0.2,0.3,0,0.39441330931259555,0.741,0.576,0,7,Slc33a1
0.2,0.3,0,2.528501821302261,0.236,0.072,0,7,Tac1
0.2,0.3,0,0.5706266951811101,0.932,0.774,0,7,Ptges3
0.2,0.3,0,0.42588353601486145,0.797,0.64,0,7,Cndp2
0.2,0.3,0,1.1182692745608733,0.994,0.844,0,7,Got2
0.2,0.3,0,0.5941670689210243,0.945,0.798,0,7,Sdhb
0.2,0.3,0,0.3302431893799096,0.84,0.698,0,7,Akt1
0.2,0.3,0,1.0340029010236638,0.994,0.852,0,7,Tmx4
0.2,0.3,0,1.4426301843669493,0.271,0.134,0,7,Calb2
0.2,0.3,0,0.49249113622275476,0.935,0.803,0,7,Dlst
0.2,0.3,0,5.723658674906327,0.146,0.014,0,7,Crh
0.2,0.3,0,1.9114167609064252,0.188,0.061,0,7,Lgals1
0.2,0.3,0,0.39842536280477003,0.985,0.863,0,7,Hk1
0.2,0.3,0,7.119059695203823,0.133,0.012,0,7,Vip
0.2,0.3,0,0.38342157024697077,0.941,0.823,0,7,Acly
0.2,0.3,0,0.8633314084683898,1,0.892,0,7,Snap25
0.2,0.3,0,0.42301678410297305,0.961,0.854,0,7,Rpn1
0.2,0.3,0,0.42716247907931715,0.963,0.86,0,7,Ogdh
0.2,0.3,0,0.5588871641979689,0.98,0.88,0,7,Ids
0.2,0.3,0,1.607793863553065,0.141,0.047,0,7,Rxra
0.2,0.3,0,0.5249353499564997,0.987,0.91,0,7,Oxct1
0.2,0.3,0,0.3169164614560871,1,0.931,0,7,App
0.2,0.3,0,0.6377256660444917,0.995,0.94,0,7,Cs
0.2,0.3,0,1.0074733605007484,0.999,0.947,0,7,Pgam1
0.2,0.3,0,1.14985162632961,1,0.957,0,7,Mdh1
0.2,0.3,0,0.37728844337147405,0.972,0.931,0,7,Arhgap5
0.2,0.3,0,0.4050639974155712,0.992,0.956,0,7,Cox4i1
0.2,0.3,0,0.8168987637659582,0.999,0.967,0,7,Uqcrc1
0.2,0.3,0,0.8150937528230404,0.999,0.972,0,7,Ldhb
0.2,0.3,0,0.7046295776207558,0.999,0.982,0,7,Sdha
0.2,0.3,0,0.676654572462684,1,0.995,0,7,Pkm
0.2,0.3,0,0.5247411179415304,1,0.999,0,7,Gapdh
0.2,0.3,0,0.36713124530735763,1,1,0,7,Psap
0.2,0.3,3.108879985862928e-303,0.4041163412018788,0.499,0.338,1.4736091132990278e-300,7,Acad8
